source_image,particle_id,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
11500X00.png,250,770.0,130.81118318204307,0.3246217334524772,0.8584169453734671,31.311251163856024,173.6987012987013,221.5922077922078,0.5960455536842346,0.9961434602737427,0.8242728
11500X00.png,251,58.0,34.242640687119284,0.9651790079899881,0.9830508474576272,8.593479713983122,13.53448275862069,222.01724137931035,0.6384671926498413,0.9898996353149414,0.7976565
11500X00.png,252,152.0,50.34924240491749,0.8458810705556186,0.9440993788819876,13.911592676604096,19.769736842105264,222.55921052631578,0.611594021320343,0.9564765095710754,0.7455475
11500X00.png,253,196.0,52.242640687119284,0.6989404380556032,0.98989898989899,15.797308339337176,5.331632653061225,221.23469387755102,0.660871684551239,0.9974902272224426,0.8533354
11500X00.png,254,9.0,8.242640687119284,0.6945875203623408,1.0,3.385137501286538,389.8888888888889,225.33333333333334,0.6587291955947876,0.7758937478065491,0.7178964
11500X00.png,255,15.0,12.82842712474619,0.9320120974589758,0.8823529411764706,4.370193722368317,116.86666666666666,227.6,0.6381611227989197,0.7153525948524475,0.6697151
11500X00.png,256,281.0,72.04163056034261,0.8766777162968697,0.8836477987421384,18.91508160359296,253.09964412811388,232.40569395017795,0.552889347076416,1.0,0.8070177
11500X00.png,257,73.0,37.55634918610404,0.859667837517951,0.776595744680851,9.640875829802336,279.86301369863014,225.4794520547945,0.6534035205841064,0.9252570867538452,0.7472395
11500X00.png,258,626.0,118.18376618407356,0.7559556264235159,0.8994252873563219,28.2320377409108,405.94249201277955,231.67571884984025,0.625183641910553,0.9984696507453918,0.8159502
11500X00.png,259,24.0,17.071067811865476,0.792815533042479,0.8888888888888888,5.527906391541368,124.29166666666667,229.45833333333334,0.6352227926254272,0.8879774808883667,0.73370427
11500X00.png,260,1.0,0.0,0.0,1.0,1.1283791670955126,123.0,232.0,0.7507957816123962,0.7507957816123962,0.7507958
11500X00.png,261,212.0,56.72792206135786,0.8217413684351059,0.9464285714285714,16.42944866646031,202.0943396226415,227.56132075471697,0.6014324426651001,0.977717936038971,0.8161706
11500X00.png,262,15.0,13.449747468305834,0.7497281001701431,0.7894736842105263,4.370193722368317,114.0,232.73333333333332,0.6327742338180542,0.7441233992576599,0.6796074
11500X00.png,263,20.0,14.242640687119284,0.7269519315333223,0.9523809523809523,5.046265044040321,120.5,233.4,0.6371204853057861,0.8918951749801636,0.7582333
11500X00.png,264,118.0,41.55634918610404,0.42606736780927656,0.9147286821705426,12.257335203001883,153.33050847457628,231.82203389830508,0.5754162669181824,0.9683520793914795,0.7755994
11500X00.png,265,164.0,53.62741699796952,0.6597210130013629,0.8631578947368421,14.450303987687134,271.7743902439024,233.4939024390244,0.6364471316337585,1.0,0.8108472
11500X00.png,266,11.0,9.65685424949238,0.747470665022941,1.0,3.742410318509555,110.54545454545455,234.1818181818182,0.6406096816062927,0.7274118661880493,0.6907778
11500X00.png,267,205.0,65.45584412271572,0.7173910638690367,0.8232931726907631,16.15593100600236,139.42926829268293,232.94146341463414,0.6313663125038147,0.9927154779434204,0.8048912
11500X00.png,268,32.0,29.621320343559642,0.9910605985392397,0.8205128205128205,6.383076486422923,201.1875,234.125,0.6262242794036865,0.9736165404319763,0.7938621
11500X00.png,269,28.0,19.071067811865476,0.4720989868933477,0.875,5.970821321441846,39.42857142857143,234.42857142857142,0.6361410617828369,0.8647159934043884,0.7276152
11500X00.png,270,4.0,3.2071067811865475,0.9128709291752769,0.8,2.256758334191025,41.75,236.25,0.7216576933860779,0.7687316536903381,0.7486839
11500X00.png,271,24.0,23.035533905932738,0.9833155301466654,0.8571428571428571,5.527906391541368,201.58333333333334,236.29166666666666,0.6532810926437378,0.9498041272163391,0.7945412
11500X00.png,272,73.0,42.27817459305202,0.9774879759780686,0.8690476190476191,9.640875829802336,224.24657534246575,235.986301369863,0.6322233080863953,0.8792850375175476,0.74436074
11500X00.png,273,20.0,13.65685424949238,0.2752409412815902,1.0,5.046265044040321,294.25,236.25,0.6404260396957397,0.8229677081108093,0.7238553
11500X00.png,274,22.0,14.242640687119284,0.4282593998234223,1.0,5.292567428401227,127.9090909090909,236.9090909090909,0.634243369102478,0.7244735360145569,0.67081344
11500X00.png,275,54.0,28.14213562373095,0.4927799242247395,0.8709677419354839,8.291859587312052,32.888888888888886,237.12962962962962,0.6345494389533997,0.8756733536720276,0.7144787
11500X00.png,276,96.0,40.21320343559643,0.7142421806004853,0.9056603773584906,11.055812783082736,162.19791666666666,236.76041666666666,0.631427526473999,0.9788197875022888,0.84838957
11500X00.png,277,255.0,68.38477631085024,0.8739308944752585,0.8885017421602788,18.01877032173579,5.184313725490196,240.02745098039216,0.5352595448493958,1.0,0.8419521
11500X00.png,278,101.0,43.10660171779821,0.18296074773852497,0.808,11.340070282773887,199.84158415841586,241.7128712871287,0.6310602426528931,0.99638831615448,0.81168
11500X00.png,279,22.0,14.82842712474619,0.641707776881674,0.9565217391304348,5.292567428401227,212.0909090909091,239.04545454545453,0.6545053720474243,0.8054603338241577,0.7043869
11500X00.png,280,16.0,12.82842712474619,0.9181348542820819,0.9411764705882353,4.51351666838205,70.625,240.0625,0.6606268286705017,0.7340230345726013,0.6951059
11500X00.png,281,22.0,14.82842712474619,0.7507571935295483,1.0,5.292567428401227,79.63636363636364,237.5,0.6523628830909729,0.898200273513794,0.7673792
11500X00.png,282,56.0,35.071067811865476,0.9762675667974111,0.9491525423728814,8.444016491289505,193.30357142857142,241.17857142857142,0.5571131110191345,0.9963271021842957,0.8320144
11500X00.png,283,101.0,38.72792206135786,0.6289419275480514,0.9099099099099099,11.340070282773887,223.4851485148515,242.5148514851485,0.5615817904472351,0.8807541728019714,0.7422082
11500X00.png,284,12.0,10.242640687119284,0.8855435623220268,0.9230769230769231,3.9088200952233594,283.8333333333333,241.33333333333334,0.645200788974762,0.6963148713111877,0.66393244
11500X00.png,285,8.0,8.207106781186548,0.8897891991866603,0.8888888888888888,3.1915382432114616,79.5,241.25,0.6360186338424683,0.8181317448616028,0.7276261
11500X00.png,286,71.0,33.69238815542512,0.869375382365389,0.8875,9.507891862878783,143.50704225352112,242.95774647887325,0.6348555088043213,0.8967311382293701,0.75304776
11500X00.png,287,146.0,46.72792206135786,0.612435843031008,0.9182389937106918,13.63425735166143,186.26712328767124,237.3904109589041,0.4924094080924988,0.9956537485122681,0.8198109
11500X00.png,288,27.0,19.86396103067893,0.8758276678511853,0.8181818181818182,5.863230142835039,76.18518518518519,243.77777777777777,0.6352840065956116,0.865205705165863,0.7212451
11500X00.png,289,45.0,34.41421356237309,0.9891002710427329,0.9183673469387755,7.569397566060481,160.0,241.88888888888889,0.6366919875144958,0.9570274353027344,0.8440118
11500X00.png,290,53.0,30.52081528017131,0.897077957995933,0.8688524590163934,8.214724333230155,88.22641509433963,239.9433962264151,0.6328354477882385,0.8171523213386536,0.72455204
11500X00.png,291,112.0,42.3492424049175,0.37376449525110994,0.8484848484848485,11.941642642883693,106.86607142857143,242.51785714285714,0.6373041272163391,0.9407443404197693,0.76815504
11500X00.png,292,63.0,27.899494936611667,0.5868873533689797,0.9545454545454546,8.95623198216277,128.0,243.52380952380952,0.6324069499969482,0.9865328073501587,0.8181433
11500X00.png,293,168.0,52.970562748477136,0.3398705896125656,0.8795811518324608,14.625465582862905,244.85119047619048,243.07142857142858,0.5921890139579773,0.9987145066261292,0.88052243
11500X00.png,294,163.0,59.45584412271571,0.8605401346259749,0.8358974358974359,14.406180819073164,41.42944785276074,243.19631901840492,0.631243884563446,0.9874510169029236,0.80081177
11500X00.png,295,70.0,29.071067811865476,0.647155065808001,0.9722222222222222,9.440697438826296,53.4,244.14285714285714,0.634610652923584,0.9771057963371277,0.8106242
11500X00.png,296,30.0,19.44974746830583,0.6793761139367915,0.8823529411764706,6.180387232371033,84.66666666666667,244.16666666666666,0.6339985132217407,0.8058276176452637,0.72116387
11500X00.png,297,29.0,18.863961030678926,0.5549420006143555,0.8787878787878788,6.076507779746499,135.79310344827587,244.3448275862069,0.6343657970428467,0.8305583000183105,0.74059194
11500X00.png,298,47.0,39.24264068711929,0.9923605200914697,0.7230769230769231,7.735777827895049,159.59574468085106,244.29787234042553,0.6314887404441833,0.9827375411987305,0.8338639
11500X00.png,299,279.0,70.66295090390226,0.8402924499781592,0.9117647058823529,18.847647942942654,232.74193548387098,248.2831541218638,0.6088393926620483,0.9791258573532104,0.7757215
11500X00.png,300,41.0,23.31370849898476,0.6759135701132702,0.8541666666666666,7.225151993843567,295.9756097560976,243.53658536585365,0.6319172382354736,0.7908300757408142,0.70019376
11500X00.png,301,31.0,19.071067811865476,0.7003860053941033,0.9117647058823529,6.282549314314218,388.258064516129,243.70967741935485,0.6375489830970764,0.809684157371521,0.72045505
11500X00.png,302,407.0,96.76955262170046,0.8259751115199566,0.8172690763052208,22.764193258431348,16.87960687960688,245.8918918918919,0.5756611227989197,0.9995715022087097,0.7676862
11500X00.png,303,107.0,38.72792206135786,0.6585327685701036,0.9304347826086956,11.67204486311899,62.271028037383175,243.9158878504673,0.622367799282074,0.9624755382537842,0.75862545
11500X00.png,304,30.0,18.82842712474619,0.668341290421965,0.9375,6.180387232371033,114.6,244.4,0.634243369102478,0.82608962059021,0.71764404
11500X00.png,305,31.0,28.414213562373096,0.9908588455277237,0.8378378378378378,6.282549314314218,164.0,246.0,0.6407321095466614,0.9831048250198364,0.8416578
11500X00.png,306,224.0,64.94112549695429,0.8201413352915402,0.8888888888888888,16.88803298257901,184.19196428571428,249.45089285714286,0.5389936566352844,0.9789422154426575,0.76044667
11500X00.png,307,22.0,15.899494936611665,0.48821078898751874,0.88,5.292567428401227,400.1818181818182,246.4090909090909,0.6401811838150024,0.9007713198661804,0.7738514
11500X00.png,308,4.0,4.0,0.0,1.0,2.256758334191025,68.5,246.5,0.7193315625190735,0.8111532926559448,0.75322914
11500X00.png,309,16.0,12.242640687119284,0.700207434242993,0.9411764705882353,4.51351666838205,291.5,246.8125,0.6534647345542908,0.9345617294311523,0.77443224
11500X00.png,310,10.0,9.414213562373096,0.4690415759823429,0.9090909090909091,3.5682482323055424,69.9,247.9,0.6366307735443115,0.7907076478004456,0.6969026
11500X00.png,311,197.0,66.90559159102153,0.8026461734008606,0.8174273858921162,15.837556323903858,163.48730964467006,252.60406091370558,0.5773138999938965,0.9775955080986023,0.78219235
11500X00.png,312,102.0,43.55634918610404,0.8310539317716831,0.8225806451612904,11.396070970426017,205.7058823529412,247.95098039215685,0.6321008801460266,0.9384794235229492,0.7791872
